         229939636 function calls (225127987 primitive calls) in 524.336 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2775    0.005    0.000    0.029    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\arrays\numpymodule.py:110(zeros)
     1890    0.029    0.000    0.029    0.000 {built-in method nt._path_exists}
     5324    0.008    0.000    0.029    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\settings\widgets\module_designer.py:149(__init__)
      335    0.003    0.000    0.029    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:425(zoom_camera_mm)
        1    0.000    0.000    0.029    0.029 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\module_designer.py:2056(keyPressEvent)
      335    0.003    0.000    0.028    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:433(move_xy_selected)
     2179    0.005    0.000    0.028    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\module.py:881(resource)
      318    0.001    0.000    0.028    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:426(joinpath)
    20418    0.028    0.000    0.028    0.000 {built-in method maximum}
     5946    0.007    0.000    0.028    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:458(validate)
       65    0.027    0.000    0.027    0.000 {built-in method setEnabled}
        5    0.000    0.000    0.027    0.005 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:1089(game)
        1    0.000    0.000    0.027    0.027 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:1067(determine_game)
    12349    0.021    0.000    0.027    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:391(getMessage)
      206    0.002    0.000    0.027    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:473(rotate_camera_left)
    72913    0.026    0.000    0.026    0.000 {built-in method glm.translate}
    19583    0.019    0.000    0.026    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:824(set_uint8)
        4    0.000    0.000    0.026    0.006 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\installation.py:236(saves)
        1    0.001    0.001    0.026    0.026 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\installation.py:242(_load_saves)
        3    0.013    0.004    0.026    0.009 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:1268(mouseMoveEvent)
    36936    0.026    0.000    0.026    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\connection.py:135(_check_closed)
    10500    0.026    0.000    0.026    0.000 {built-in method setPen}
      146    0.001    0.000    0.025    0.000 G:\GitHub\PyKotor\Libraries\PyKotorGL\src\pykotor\gl\scene\scene_base.py:367(_resource_from_gitinstance)
       37    0.004    0.000    0.025    0.001 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\utc.py:500(construct_utc)
     3325    0.008    0.000    0.025    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\arrays\numpymodule.py:209(from_param)
     2071    0.025    0.000    0.025    0.000 {method 'close' of '_io.BufferedReader' objects}
     1571    0.025    0.000    0.025    0.000 {fromImage}
    39787    0.023    0.000    0.025    0.000 {built-in method builtins.hasattr}
     2448    0.018    0.000    0.025    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:1520(to_world_coords)
     1605    0.019    0.000    0.025    0.000 G:\GitHub\PyKotor\Libraries\PyKotorGL\src\pykotor\gl\scene\frustum.py:55(update_from_camera)
    12349    0.007    0.000    0.025    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:677(usesTime)
    13840    0.025    0.000    0.025    0.000 {built-in method setTransform}
    53892    0.024    0.000    0.024    0.000 {method 'join' of 'str' objects}
      525    0.003    0.000    0.024    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_auto.py:41(check)
        2    0.016    0.008    0.024    0.012 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\dialogs\asyncloader.py:116(__init__)
      315    0.024    0.000    0.024    0.000 {built-in method builtins.print}
    64200    0.024    0.000    0.024    0.000 {built-in method glm.eulerAngles}
     1224    0.024    0.000    0.024    0.000 {built-in method showMessage}
      755    0.003    0.000    0.023    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\type.py:64(__init__)
    18430    0.017    0.000    0.023    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\connection.py:169(fileno)
    21444    0.016    0.000    0.023    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:541(__getitem__)
    54146    0.023    0.000    0.023    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\twoda\twoda_data.py:664(set_cell)
      170    0.002    0.000    0.022    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:525(speed_boost_control)
    10226    0.004    0.000    0.022    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:100(cached_splitdrive)
        1    0.005    0.005    0.022    0.022 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\module_designer.py:616(unload_module)
      325    0.004    0.000    0.022    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\module_designer.py:1374(do_cursor_lock)
      188    0.022    0.000    0.022    0.000 {method 'write' of '_io.BytesIO' objects}
       27    0.014    0.001    0.022    0.001 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\GL\images.py:340(glReadPixels)
     5578    0.022    0.000    0.022    0.000 {method '__reduce_ex__' of 'object' objects}
      392    0.001    0.000    0.022    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\indoorkit\indoorkit_loader.py:102(<genexpr>)
     5327    0.021    0.000    0.021    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\settings.py:161(__init__)
       12    0.021    0.002    0.021    0.002 {built-in method verticalScrollBar}
      283    0.002    0.000    0.021    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:1688(sort_algo)
     5498    0.006    0.000    0.021    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\walkmesh.py:102(all)
     6015    0.021    0.000    0.021    0.000 {method 'search' of 're.Pattern' objects}
      351    0.021    0.000    0.021    0.000 {built-in method isChecked}
    10481    0.021    0.000    0.021    0.000 {built-in method setRenderHint}
      274    0.020    0.000    0.021    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\queues.py:129(full)
        2    0.000    0.000    0.021    0.010 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\dialogs\blender_choice.py:73(remember_choice)
    15312    0.016    0.000    0.020    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:936(set_single)
        1    0.020    0.020    0.020    0.020 {built-in method setDetailedText}
        1    0.020    0.020    0.020    0.020 {font}
     8024    0.020    0.000    0.020    0.000 {built-in method size}
     2995    0.006    0.000    0.020    0.000 <frozen ntpath>:243(splitext)
    66953    0.020    0.000    0.020    0.000 {built-in method math.sqrt}
    17040    0.011    0.000    0.020    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:250(__str__)
      516    0.019    0.000    0.019    0.000 {built-in method font}
       15    0.000    0.000    0.019    0.001 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\uts.py:281(read_uts)
      379    0.003    0.000    0.019    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\dlg\io\gff.py:164(construct_link)
    11068    0.013    0.000    0.018    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:908(set_int32)
    14865    0.018    0.000    0.018    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\loggerplus\__init__.py:494(__getattr__)
    72741    0.018    0.000    0.018    0.000 {built-in method glm.mat4_cast}
        2    0.000    0.000    0.018    0.009 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\module.py:285(shutdown_renderer)
      206    0.002    0.000    0.017    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:477(rotate_camera_right)
     9146    0.008    0.000    0.017    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_auto.py:44(<genexpr>)
     3325    0.017    0.000    0.017    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\arrays\numpymodule.py:40(dataPointer)
    12349    0.011    0.000    0.017    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:455(usesTime)
     3126    0.007    0.000    0.017    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:273(true_size)
    24777    0.012    0.000    0.017    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\enum.py:199(__get__)
        2    0.000    0.000    0.017    0.008 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:1276(mousePressEvent)
        5    0.016    0.003    0.016    0.003 {built-in method globalPos}
     1321    0.004    0.000    0.016    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:160(from_bytes)
     3323    0.016    0.000    0.016    0.000 {built-in method numpy.array}
      206    0.002    0.000    0.016    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:481(rotate_camera_up)
      206    0.002    0.000    0.016    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:489(move_camera_up)
      206    0.001    0.000    0.016    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:493(move_camera_down)
      206    0.001    0.000    0.016    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:485(rotate_camera_down)
        1    0.000    0.000    0.016    0.016 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\uic\qtpy\widgets\texture_list.py:1(<module>)
        1    0.016    0.016    0.016    0.016 {built-in method style}
      206    0.002    0.000    0.016    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:513(zoom_camera_in)
      206    0.001    0.000    0.016    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:501(move_camera_backward)
      206    0.002    0.000    0.015    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:505(move_camera_left)
        4    0.015    0.004    0.015    0.004 {built-in method context}
      206    0.001    0.000    0.015    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:497(move_camera_forward)
      154    0.000    0.000    0.015    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\dlg\nodes.py:474(__init__)
      206    0.001    0.000    0.015    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:517(zoom_camera_out)
        4    0.000    0.000    0.015    0.004 <frozen importlib._bootstrap_external>:1085(source_to_code)
        4    0.015    0.004    0.015    0.004 {built-in method builtins.compile}
      179    0.000    0.000    0.015    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\dlg\nodes.py:460(__init__)
      206    0.001    0.000    0.015    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:509(move_camera_right)
       60    0.011    0.000    0.015    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\wrapper.py:988(wrapperCall)
    18225    0.015    0.000    0.015    0.000 {method 'keys' of 'dict' objects}
        1    0.015    0.015    0.015    0.015 {function ModuleDesigner.keyPressEvent at 0x0000018A66C64720}
    62796    0.015    0.000    0.015    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\file.py:180(filepath)
     3691    0.013    0.000    0.015    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\geometry.py:173(from_vector3)
        1    0.000    0.000    0.015    0.015 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\pth.py:212(read_pth)
     9855    0.012    0.000    0.015    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:964(set_resref)
     3849    0.015    0.000    0.015    0.000 {built-in method isVisible}
       34    0.003    0.000    0.014    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\tpc\io_tpc.py:107(load)
     1728    0.014    0.000    0.014    0.000 {method 'copy' of 'dict' objects}
      379    0.002    0.000    0.014    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\dlg\links.py:94(__init__)
     4123    0.002    0.000    0.014    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:71(_cached_isabs)
     2805    0.014    0.000    0.014    0.000 {built-in method numpy.zeros}
    20189    0.014    0.000    0.014    0.000 {built-in method nt._path_normpath}
      897    0.010    0.000    0.014    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:1552(_find_hook_snap)
     9220    0.010    0.000    0.014    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:852(set_uint32)
      597    0.003    0.000    0.014    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\qtpy\_utils.py:105(add_action)
    10634    0.010    0.000    0.014    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:840(filter)
    64200    0.014    0.000    0.014    0.000 {built-in method math.radians}
        2    0.014    0.007    0.014    0.007 {built-in method window}
      263    0.002    0.000    0.013    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\bioware_archive.py:185(set_data)
     3689    0.013    0.000    0.013    0.000 {built-in method transform}
     5002    0.008    0.000    0.013    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\misc.py:21(satisfied)
     2833    0.013    0.000    0.013    0.000 {built-in method cursor}
        1    0.000    0.000    0.013    0.013 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:854(on_module_changed)
        1    0.000    0.000    0.013    0.013 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:861(on_module_reload)
        1    0.011    0.011    0.013    0.013 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\common\style\theme_manager.py:383(<lambda>)
        2    0.011    0.005    0.012    0.006 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\glob.py:480(select_recursive_step)
      857    0.012    0.000    0.012    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\language.py:166(get_encoding)
     2995    0.008    0.000    0.012    0.000 <frozen genericpath>:157(_splitext)
       24    0.001    0.000    0.012    0.001 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\utp.py:185(construct_utp)
      525    0.002    0.000    0.012    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\io_gff.py:46(__init__)
       60    0.001    0.000    0.012    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\module.py:1094(placeable)
      525    0.005    0.000    0.012    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\io_gff.py:71(<genexpr>)
    68265    0.012    0.000    0.012    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\file.py:163(restype)
      289    0.002    0.000    0.012    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\tools\misc.py:43(is_mod_file)
     1605    0.009    0.000    0.012    0.000 G:\GitHub\PyKotor\Libraries\PyKotorGL\src\pykotor\gl\shader\shader.py:192(set_bool)
     4141    0.007    0.000    0.012    0.000 <frozen ntpath>:80(isabs)
     3157    0.012    0.000    0.012    0.000 {built-in method mapFromGlobal}
      546    0.001    0.000    0.012    0.000 G:\GitHub\PyKotor\Libraries\PyKotorGL\src\pykotor\gl\shader\shader.py:185(set_vector3)
       27    0.012    0.000    0.012    0.000 {built-in method addTopLevelItem}
    32470    0.012    0.000    0.012    0.000 {method 'upper' of 'str' objects}
    12862    0.012    0.000    0.012    0.000 {built-in method setOpacity}
       60    0.008    0.000    0.011    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\module.py:1116(<genexpr>)
     1605    0.005    0.000    0.011    0.000 G:\GitHub\PyKotor\Libraries\PyKotorGL\src\pykotor\gl\scene\scene.py:116(_update_camera_matrices)
        1    0.011    0.011    0.011    0.011 {built-in method setApplicationDisplayName}
     4078    0.006    0.000    0.011    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\type.py:433(__eq__)
     7460    0.009    0.000    0.011    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:978(set_string)
      325    0.011    0.000    0.011    0.000 {setPos}
    32471    0.011    0.000    0.011    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\file.py:154(resname)
        1    0.011    0.011    0.011    0.011 {built-in method setDesktopFileName}
     1680    0.002    0.000    0.011    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\typing.py:1374(__instancecheck__)
      755    0.001    0.000    0.011    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\type.py:98(close)
     1680    0.003    0.000    0.011    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\module.py:1955(add_locations)
     1238    0.003    0.000    0.010    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\arrays\buffers.py:45(from_param)
        8    0.010    0.001    0.010    0.001 {connectSlotsByName}
    20567    0.010    0.000    0.010    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\misc.py:221(<genexpr>)
     4153    0.004    0.000    0.010    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_local.py:193(__eq__)
      684    0.002    0.000    0.010    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\module_designer.py:408(sort_with_modifiers)
     5946    0.005    0.000    0.010    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:1826(_is_disabled)
     2973    0.004    0.000    0.010    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:1772(isEnabledFor)
    17020    0.007    0.000    0.009    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:1803(at)
       21    0.001    0.000    0.009    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\utd.py:498(construct_utd)
    14700    0.006    0.000    0.009    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\type.py:455(__hash__)
    40788    0.009    0.000    0.009    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:561(exists)
     7949    0.006    0.000    0.009    0.000 {built-in method builtins.issubclass}
      328    0.009    0.000    0.009    0.000 {built-in method mapToGlobal}
    21085    0.009    0.000    0.009    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\enum.py:799(<genexpr>)
        4    0.009    0.002    0.009    0.002 {method 'write' of '_io.FileIO' objects}
       25    0.009    0.000    0.009    0.000 {built-in method glm.unProject}
    40783    0.009    0.000    0.009    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\capsule.py:72(__iter__)
     1846    0.004    0.000    0.009    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\contextdata.py:44(setValue)
     4692    0.005    0.000    0.009    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\language.py:520(from_invalid)
    16563    0.009    0.000    0.009    0.000 {method '__exit__' of '_thread.RLock' objects}
       96    0.001    0.000    0.009    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\reduction.py:48(dumps)
     1680    0.002    0.000    0.009    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\typing.py:1665(__subclasscheck__)
        1    0.000    0.000    0.009    0.009 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\module.py:680(keyPressEvent)
        1    0.000    0.000    0.009    0.009 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\tools\heuristics.py:12(determine_game)
     5578    0.006    0.000    0.009    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\copyreg.py:98(__newobj__)
     5943    0.009    0.000    0.009    0.000 {method 'update' of 'dict' objects}
     2732    0.004    0.000    0.009    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\capsule.py:236(<genexpr>)
    16390    0.006    0.000    0.008    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:1707(__len__)
      134    0.000    0.000    0.008    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\tools\heuristics.py:40(check)
      444    0.002    0.000    0.008    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\tpc\tpc_data.py:426(_downsample)
      516    0.002    0.000    0.008    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\git.py:184(index)
        2    0.008    0.004    0.008    0.004 {built-in method isValid}
     1255    0.002    0.000    0.008    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\module.py:1745(__init__)
      793    0.002    0.000    0.008    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\uuid.py:710(uuid4)
     1775    0.003    0.000    0.008    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\threading.py:303(__enter__)
     3931    0.003    0.000    0.008    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:78(_cached_splitdrive)
    18358    0.008    0.000    0.008    0.000 {built-in method minimum}
    40/39    0.001    0.000    0.008    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\platform\baseplatform.py:456(load)
      114    0.006    0.000    0.008    0.000 {method 'dump' of '_pickle.Pickler' objects}
     1845    0.003    0.000    0.008    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\arrays\arraydatatype.py:153(voidDataPointer)
      668    0.005    0.000    0.008    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\threading.py:398(notify)
        1    0.008    0.008    0.008    0.008 {function ModuleRenderer.keyPressEvent at 0x0000018A66C03100}
     3275    0.008    0.000    0.008    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:1713(__iter__)
     1328    0.004    0.000    0.008    0.000 G:\GitHub\PyKotor\Libraries\PyKotorGL\src\pykotor\gl\models\mdl.py:133(__init__)
        4    0.008    0.002    0.008    0.002 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\numpy\_core\numeric.py:324(full)
       67    0.001    0.000    0.007    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\bwm\io_bwm.py:52(__init__)
        1    0.000    0.000    0.007    0.007 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\uic\qtpy\windows\indoor_builder.py:287(retranslateUi)
     1224    0.003    0.000    0.007    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:1734(is_over_warp_point)
      571    0.007    0.000    0.007    0.000 {addAction}
       28    0.001    0.000    0.007    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\uti.py:212(construct_uti)
      723    0.001    0.000    0.007    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\git.py:280(__init__)
     2290    0.007    0.000    0.007    0.000 {built-in method drawPolygon}
     1793    0.007    0.000    0.007    0.000 {method 'size' of 'mmap.mmap' objects}
       22    0.005    0.000    0.007    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_local.py:568(iterdir)
       31    0.007    0.000    0.007    0.000 {built-in method mirrored}
    40/39    0.000    0.000    0.007    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\platform\win32.py:110(constructFunction)
        3    0.000    0.000    0.007    0.002 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\blender\detection.py:196(_get_common_blender_paths)
     5978    0.007    0.000    0.007    0.000 {built-in method update}
     1238    0.001    0.000    0.007    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\arrays\buffers.py:107(asArray)
     2748    0.005    0.000    0.007    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\converters.py:236(oldStyleReturn)
        4    0.007    0.002    0.007    0.002 {built-in method activateWindow}
    88/87    0.001    0.000    0.007    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\platform\baseplatform.py:159(constructFunction)
       24    0.000    0.000    0.007    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\qtpy\_utils.py:73(set_shortcut)
     4982    0.005    0.000    0.007    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:838(set_uint16)
      517    0.001    0.000    0.007    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\talktable.py:41(__init__)
     1605    0.004    0.000    0.007    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\module.py:56(frame_rendered)
     1564    0.007    0.000    0.007    0.000 {built-in method pos}
       37    0.001    0.000    0.007    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\utc.py:336(__init__)
       24    0.007    0.000    0.007    0.000 {setShortcut}
     1605    0.007    0.000    0.007    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\module.py:161(isReady)
        3    0.006    0.002    0.006    0.002 {built-in method setWindowFlags}
     1224    0.005    0.000    0.006    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:1529(to_world_delta)
